Term,CRN,Subject,Course Number,Attribute,Credits,Title,Days,Time,Building,Instructor
202620,21963,MATH,204,Quantitative Reasoning,3,Math for Social Sciences II,TR,1100 1215,NICELY,Joumana Tannous
202620,23333,MATH,204,Quantitative Thought,3,Math for Social Sciences II,MW,1230 1345,BLISS,Ban Khayatt Saade
202620,23333,MATH,204,Quantitative Reasoning,3,Math for Social Sciences II,MW,1230 1345,BLISS,Ban Khayatt Saade
202620,21966,MATH,211,Quantitative Thought,3,Discrete Mathematics,T,1400 1450,NICELY,Najwa Fuleihan
202620,21966,MATH,211,Quantitative Reasoning,3,Discrete Mathematics,T,1400 1450,NICELY,Najwa Fuleihan
202620,21967,MATH,211,Quantitative Thought,3,Discrete Mathematics,MWF,1100 1150,NICELY,Najwa Fuleihan
202620,21967,MATH,211,Quantitative Reasoning,3,Discrete Mathematics,MWF,1100 1150,NICELY,Najwa Fuleihan
202620,21972,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,T,1400 1450,NICELY,Therese Azar
202620,21972,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,T,1400 1450,NICELY,Therese Azar
202620,21973,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,W,1700 1750,NICELY,
202620,21973,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,W,1700 1750,NICELY,
202620,21974,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,T,0800 0850,NICELY,Therese Azar
202620,21974,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,T,0800 0850,NICELY,Therese Azar
202620,21975,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,M,0800 0850,BLISS,
202620,21975,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,M,0800 0850,BLISS,
202620,21976,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,M,1400 1450,NICELY,Fida Nashef
202620,21976,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,M,1400 1450,NICELY,Fida Nashef
202620,21977,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,T,1530 1620,BLISS,Fida Nashef
202620,21977,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,T,1530 1620,BLISS,Fida Nashef
202620,21978,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,W,0800 0850,NICELY,Fida Nashef
202620,21978,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,W,0800 0850,NICELY,Fida Nashef
202620,21979,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,F,1000 1050,NICELY,Fida Nashef
202620,21979,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,F,1000 1050,NICELY,Fida Nashef
202620,21980,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,R,1530 1620,BLISS,Razane Berjaoui
202620,21980,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,R,1530 1620,BLISS,Razane Berjaoui
202620,21981,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,R,1230 1320,BLISS,Razane Berjaoui
202620,21981,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,R,1230 1320,BLISS,Razane Berjaoui
202620,21982,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,W,1000 1050,NICELY,Razane Berjaoui
202620,21982,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,W,1000 1050,NICELY,Razane Berjaoui
202620,21983,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,T,1530 1620,BLISS,Therese Azar
202620,21983,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,T,1530 1620,BLISS,Therese Azar
202620,21984,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,R,1400 1450,NICELY,Therese Azar
202620,21984,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,R,1400 1450,NICELY,Therese Azar
202620,21985,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,F,1400 1450,NICELY,Razane Berjaoui
202620,21985,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,F,1400 1450,NICELY,Razane Berjaoui
202620,21986,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,R,1400 1450,BLISS,Rana Nassif
202620,21986,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,R,1400 1450,BLISS,Rana Nassif
202620,21987,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,R,1230 1320,BLISS,Rana Nassif
202620,21987,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,R,1230 1320,BLISS,Rana Nassif
202620,21988,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,T,1530 1620,BLISS,Rana Nassif
202620,21988,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,T,1530 1620,BLISS,Rana Nassif
202620,21989,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,W,1530 1620,BLISS,Michella Bou Eid
202620,21989,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,W,1530 1620,BLISS,Michella Bou Eid
202620,21990,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,F,1530 1620,NICELY,Michella Bou Eid
202620,21990,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,F,1530 1620,NICELY,Michella Bou Eid
202620,21991,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,MWF,0900 0950,NICELY,Mohamad Menhem
202620,21991,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,MWF,0900 0950,NICELY,Mohamad Menhem
202620,21992,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,TR,1100 1215,NICELY,Rana Nassif
202620,21992,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,TR,1100 1215,NICELY,Rana Nassif
202620,21993,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,MWF,1400 1450,NICELY,Michella Bou Eid
202620,21993,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,MWF,1400 1450,NICELY,Michella Bou Eid
202620,21994,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,MWF,1100 1150,NICELY,Hazar Abu Khuzam
202620,21994,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,MWF,1100 1150,NICELY,Hazar Abu Khuzam
202620,21995,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,TR,0930 1045,BLISS,Sara Abu Diab
202620,21995,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,TR,0930 1045,BLISS,Sara Abu Diab
202620,21996,MATH,218,Quantitative Thought,3,Elem Linear Algebra w Applica.,MWF,1530 1620,BLISS,Razane Berjaoui
202620,21996,MATH,218,Quantitative Reasoning,3,Elem Linear Algebra w Applica.,MWF,1530 1620,BLISS,Razane Berjaoui
202620,22037,MCOM,203,Societies and Individuals,3,Arab Media and Society,TR,0930 1045,NICELY,Zeina Tarraf
202620,22037,MCOM,203,Social Sciences I,3,Arab Media and Society,TR,0930 1045,NICELY,Zeina Tarraf
202620,22038,MCOM,204,Cultures and Histories,3,From Telegraph to Twitter,MW,1400 1515,NICELY,Mariz Kelada
202620,22038,MCOM,204,Humanities I,3,From Telegraph to Twitter,MW,1400 1515,NICELY,Mariz Kelada
202620,22040,MCOM,207,Cultures and Histories,3,Film Criticism,TR,0930 1045,NICELY,Blake Atwood
202620,22040,MCOM,207,Humanities I,3,Film Criticism,TR,0930 1045,NICELY,Blake Atwood
202620,22040,MCOM,207,Social Inequalities,3,Film Criticism,TR,0930 1045,NICELY,Blake Atwood
202620,22042,MCOM,219A,Cultures and Histories,3,Race and/in the media,,,,
202620,22042,MCOM,219A,Humanities I,3,Race and/in the media,,,,
202620,22042,MCOM,219A,Social Inequalities,3,Race and/in the media,,,,
202620,22043,MCOM,221,Cultures and Histories,3,War and Media,TR,1100 1215,NICELY,Sara Mourad
202620,22043,MCOM,221,Humanities I,3,War and Media,TR,1100 1215,NICELY,Sara Mourad
202620,22043,MCOM,221,Social Inequalities,3,War and Media,TR,1100 1215,NICELY,Sara Mourad
202620,22044,MCOM,227,Cultures and Histories,3,Media and the Environment,TR,1400 1515,NICELY,Bachar Bzeih
202620,22044,MCOM,227,Humanities I,3,Media and the Environment,TR,1400 1515,NICELY,Bachar Bzeih
202620,22044,MCOM,227,Social Inequalities,3,Media and the Environment,TR,1400 1515,NICELY,Bachar Bzeih
202620,22046,MCOM,235,Cultures and Histories,3,Children’s Media,MW,1400 1515,NICELY,Sarah Hamdar
202620,22046,MCOM,235,Humanities I,3,Children’s Media,MW,1400 1515,NICELY,Sarah Hamdar
202620,22049,MCOM,246,Social Inequalities,3,Multimedia Production,M,1530 1759,NICELY,Rabih El Andary
202620,22049,MCOM,246,Social Sciences II,3,Multimedia Production,M,1530 1759,NICELY,Rabih El Andary
202620,22049,MCOM,246,Societies and Individuals,3,Multimedia Production,M,1530 1759,NICELY,Rabih El Andary
202620,22051,MCOM,252,Societies and Individuals,3,Digital Media Practices,TR,1100 1215,ISSAM,Panos Aprahamian
202620,22051,MCOM,252,Social Sciences I,3,Digital Media Practices,TR,1100 1215,ISSAM,Panos Aprahamian
202620,22286,MNGT,215,Societies and Individuals,3,Fundam.of Managmt.&Organ.Behav,MW,1400 1515,OSB,Riad Dimechkie
202620,22286,MNGT,215,Social Sciences I,3,Fundam.of Managmt.&Organ.Behav,MW,1400 1515,OSB,Riad Dimechkie
202620,22287,MNGT,215,Societies and Individuals,3,Fundam.of Managmt.&Organ.Behav,MW,1400 1515,OSB,Camille Desjardins
202620,22287,MNGT,215,Social Sciences I,3,Fundam.of Managmt.&Organ.Behav,MW,1400 1515,OSB,Camille Desjardins
202620,22288,MNGT,215,Societies and Individuals,3,Fundam.of Managmt.&Organ.Behav,MW,0930 1045,OSB,Camille Desjardins
202620,22288,MNGT,215,Social Sciences I,3,Fundam.of Managmt.&Organ.Behav,MW,0930 1045,OSB,Camille Desjardins
202620,22289,MNGT,215,Societies and Individuals,3,Fundam.of Managmt.&Organ.Behav,MW,1100 1215,OSB,Camille Desjardins
202620,22289,MNGT,215,Social Sciences I,3,Fundam.of Managmt.&Organ.Behav,MW,1100 1215,OSB,Camille Desjardins
202620,22290,MNGT,215,Societies and Individuals,3,Fundam.of Managmt.&Organ.Behav,TR,1530 1645,OSB,Georges Samara
202620,22290,MNGT,215,Social Sciences I,3,Fundam.of Managmt.&Organ.Behav,TR,1530 1645,OSB,Georges Samara
202620,22291,MNGT,215,Societies and Individuals,3,Fundam.of Managmt.&Organ.Behav,TR,1230 1345,OSB,Camille Desjardins
202620,22291,MNGT,215,Social Sciences I,3,Fundam.of Managmt.&Organ.Behav,TR,1230 1345,OSB,Camille Desjardins
202620,22292,MNGT,215,Societies and Individuals,3,Fundam.of Managmt.&Organ.Behav,TR,1100 1215,OSB,Camille Desjardins
202620,22292,MNGT,215,Social Sciences I,3,Fundam.of Managmt.&Organ.Behav,TR,1100 1215,OSB,Camille Desjardins
202620,22293,MNGT,215,Societies and Individuals,3,Fundam.of Managmt.&Organ.Behav,MW,1230 1345,OSB,Camille Desjardins
202620,22293,MNGT,215,Social Sciences I,3,Fundam.of Managmt.&Organ.Behav,MW,1230 1345,OSB,Camille Desjardins
202620,23046,MNGT,215,Societies and Individuals,3,Fundam.of Managmt.&Organ.Behav,TR,0800 0915,OSB,Camille Desjardins
202620,23046,MNGT,215,Social Sciences I,3,Fundam.of Managmt.&Organ.Behav,TR,0800 0915,OSB,Camille Desjardins
202620,23047,MNGT,215,Societies and Individuals,3,Fundam.of Managmt.&Organ.Behav,MW,0800 0915,OSB,
202620,23047,MNGT,215,Social Sciences I,3,Fundam.of Managmt.&Organ.Behav,MW,0800 0915,OSB,
202620,23048,MNGT,215,Societies and Individuals,3,Fundam.of Managmt.&Organ.Behav,MW,1230 1345,OSB,Hiba Hamade
202620,23048,MNGT,215,Social Sciences I,3,Fundam.of Managmt.&Organ.Behav,MW,1230 1345,OSB,Hiba Hamade
202620,22305,MSCU,202,Natural Sciences,3,Marine Techn.Propect.&Mapping,TR,1400 1515,NICELY,Naseem Raad
202620,22305,MSCU,202,Understanding the World,3,Marine Techn.Propect.&Mapping,TR,1400 1515,NICELY,Naseem Raad
202620,22306,MSCU,204,Natural Sciences,3,Coastal &Marine Environments,TR,1530 1645,NICELY,Naseem Raad
202620,22306,MSCU,204,Understanding the World,3,Coastal &Marine Environments,TR,1530 1645,NICELY,Naseem Raad
202620,22307,MSCU,211,Cultures and Histories,3,A History of Maritime Economic,TR,1230 1345,NICELY,Naseem Raad
202620,22307,MSCU,211,Humanities I,3,A History of Maritime Economic,TR,1230 1345,NICELY,Naseem Raad
202620,22308,MUSC,200,Quantitative Thought,3,"Notation, Analysis & Audiation",MWF,0900 0950,NICELY,Yasmina Sabbah
202620,22308,MUSC,200,Quantitative Reasoning,3,"Notation, Analysis & Audiation",MWF,0900 0950,NICELY,Yasmina Sabbah
202620,22309,MUSC,205,Cultures and Histories,3,"Harmony, Form & Composition",MWF,1400 1450,NICELY,Joelle Garro El Khoury
202620,22309,MUSC,205,Humanities I,3,"Harmony, Form & Composition",MWF,1400 1450,NICELY,Joelle Garro El Khoury
202620,22310,MUSC,220,Cultures and Histories,3,History of Western Music I,TR,1400 1515,NICELY,Maya Berta Maalouf
202620,22310,MUSC,220,Humanities II,3,History of Western Music I,TR,1400 1515,NICELY,Maya Berta Maalouf
202620,22311,MUSC,221,Cultures and Histories,3,History of Western Music II,TR,1530 1645,NICELY,Maya Berta Maalouf
202620,22311,MUSC,221,Humanities II,3,History of Western Music II,TR,1530 1645,NICELY,Maya Berta Maalouf
202620,22312,MUSC,230,Cultures and Histories,3,History of Opera,MWF,1000 1050,NICELY,Joelle Garro El Khoury
202620,22312,MUSC,230,Humanities II,3,History of Opera,MWF,1000 1050,NICELY,Joelle Garro El Khoury
202620,22313,MUSC,231F,Cultures and Histories,3,ST. Philosophy and Music,MWF,1100 1150,NICELY,Joelle Garro El Khoury
202620,22313,MUSC,231F,Humanities I,3,ST. Philosophy and Music,MWF,1100 1150,NICELY,Joelle Garro El Khoury
202620,22314,MUSC,235,Cultures and Histories,3,History of Jazz,TR,1100 1215,NICELY,Gheith Al-Amine
202620,22314,MUSC,235,Humanities I,3,History of Jazz,TR,1100 1215,NICELY,Gheith Al-Amine
202620,22315,MUSC,239E,Cultures and Histories,3,ST. History of Rock and Pop,MWF,1230 1320,NICELY,Joelle Garro El Khoury
202620,22315,MUSC,239E,Humanities I,3,ST. History of Rock and Pop,MWF,1230 1320,NICELY,Joelle Garro El Khoury
202620,22316,MUSC,239F,Cultures and Histories,3,ST. Modern Brazilian Music,TR,1230 1345,NICELY,Gheith Al-Amine
202620,22316,MUSC,239F,Humanities I,3,ST. Modern Brazilian Music,TR,1230 1345,NICELY,Gheith Al-Amine
202620,22317,MUSC,250,Cultures and Histories,3,History of Arabic & ME Music,TR,0930 1045,NICELY,Rima Khcheich
202620,22317,MUSC,250,Humanities I,3,History of Arabic & ME Music,TR,0930 1045,NICELY,Rima Khcheich
202620,22318,MUSC,263,Cultures and Histories,3,Western Music Ensemble,TR,1700 1815,NICELY,Nidal Abou Samra
202620,22318,MUSC,263,Humanities I,3,Western Music Ensemble,TR,1700 1815,NICELY,Nidal Abou Samra
202620,22319,MUSC,265,Cultures and Histories,3,Western Voice Performance,MWF,1000 1050,NICELY,Yasmina Sabbah
202620,22319,MUSC,265,Humanities I,3,Western Voice Performance,MWF,1000 1050,NICELY,Yasmina Sabbah
202620,22320,MUSC,266,Cultures and Histories,3,Arabic Voice Performance,TR,1100 1215,NICELY,Rima Khcheich
202620,22320,MUSC,266,Humanities I,3,Arabic Voice Performance,TR,1100 1215,NICELY,Rima Khcheich
202620,22321,MUSC,269B,Cultures and Histories,3,ST. Digital Audio Workstation,MW,1230 1345,NICELY,Joe-Pietro Abela
202620,22321,MUSC,269B,Humanities II,3,ST. Digital Audio Workstation,MW,1230 1345,NICELY,Joe-Pietro Abela
202620,22322,MUSC,269C,Cultures and Histories,3,ST: Percussion Ensemble,MW,1530 1645,NICELY,Khaled Yassine
202620,22322,MUSC,269C,Humanities I,3,ST: Percussion Ensemble,MW,1530 1645,NICELY,Khaled Yassine
202620,22324,NFSC,210,Quantitative Thought,3,Statist.in Nutrtion &Food Scie,T,0800 0959,FAFS,Samer Kharroubi
202620,22324,NFSC,210,Quantitative Reasoning,3,Statist.in Nutrtion &Food Scie,T,0800 0959,FAFS,Samer Kharroubi
202620,22325,NFSC,220,Natural Sciences,3,Food & Nutrition Awareness,TR,1400 1515,FAFS,Layal Jaafar
202620,22325,NFSC,220,Understanding the World,3,Food & Nutrition Awareness,TR,1400 1515,FAFS,Layal Jaafar
202620,22327,NFSC,223,Natural Sciences,3,Nutrition & Physical Activity,TR,1230 1345,CHEM,Elie-Jacques Fares
202620,22327,NFSC,223,Understanding the World,3,Nutrition & Physical Activity,TR,1230 1345,CHEM,Elie-Jacques Fares
202620,22330,NFSC,252,Natural Sciences,3,Intr.to Food Processing,TR,1000 1115,FAFS,Hamza Daroub
202620,22330,NFSC,252,Understanding the World,3,Intr.to Food Processing,TR,1000 1115,FAFS,Hamza Daroub
202620,22335,NFSC,272,Community Engaged Learning,2,Intr.to Food Service & Industr,W,1200 1250,FAFS,Hamza Daroub
202620,22408,NURS,203,Quantitative Thought,3,Biotatistics for Nurses,R,0900 1050,HSON,Souha Fares
202620,22408,NURS,203,Quantitative Reasoning,3,Biotatistics for Nurses,R,0900 1050,HSON,Souha Fares
202620,22409,NURS,203,Quantitative Thought,3,Biotatistics for Nurses,R,1300 1450,HSON,Souha Fares
202620,22409,NURS,203,Quantitative Reasoning,3,Biotatistics for Nurses,R,1300 1450,HSON,Souha Fares
202620,22410,NURS,203,Quantitative Thought,3,Biotatistics for Nurses,T,0900 0950,HSON,Souha Fares
202620,22410,NURS,203,Quantitative Reasoning,3,Biotatistics for Nurses,T,0900 0950,HSON,Souha Fares
202620,22419,NURS,408,Community Engaged Learning,3,Community Health Nurses,T,0800 1250,,Tamar Avedissian
202620,23253,NURS,408,Community Engaged Learning,3,Community Health Nurses,T,0800 1250,,
202620,22543,PHIL,200A,Community Engaged Learning,1,CEL-Fundam.in Civic Engagement,,,,Rabih Shibli
202620,22544,PHIL,200B,Community Engaged Learning,2,CEL- Volunteering Rotation,T,1100 1250,,Rabih Shibli
202620,23243,PHIL,200B,Community Engaged Learning,2,CEL- Volunteering Rotation,T,0900 1050,,Rabih Shibli
202620,22545,PHIL,200C,Community Engaged Learning,2,CEL- Community Service Project,M,1400 1550,,Rabih Shibli
202620,22546,PHIL,201,Cultures and Histories,3,Introduction to Philosophy,MW,1100 1215,FISK,Saleh Agha
202620,22546,PHIL,201,Humanities I,3,Introduction to Philosophy,MW,1100 1215,FISK,Saleh Agha
202620,22547,PHIL,201,Cultures and Histories,3,Introduction to Philosophy,MW,1530 1645,NICELY,Mahmoud Baassiri
202620,22547,PHIL,201,Humanities I,3,Introduction to Philosophy,MW,1530 1645,NICELY,Mahmoud Baassiri
202620,22548,PHIL,201,Cultures and Histories,3,Introduction to Philosophy,MW,1400 1515,NICELY,Jana Kasab
202620,22548,PHIL,201,Humanities I,3,Introduction to Philosophy,MW,1400 1515,NICELY,Jana Kasab
202620,22549,PHIL,201,Cultures and Histories,3,Introduction to Philosophy,MW,1530 1645,NICELY,Jana Kasab
202620,22549,PHIL,201,Humanities I,3,Introduction to Philosophy,MW,1530 1645,NICELY,Jana Kasab
202620,22550,PHIL,201,Cultures and Histories,3,Introduction to Philosophy,TR,1230 1345,NICELY,Mahmoud Baassiri
202620,22550,PHIL,201,Humanities I,3,Introduction to Philosophy,TR,1230 1345,NICELY,Mahmoud Baassiri
202620,22551,PHIL,201,Cultures and Histories,3,Introduction to Philosophy,TR,1400 1515,POST,Omar Talhouk
202620,22551,PHIL,201,Humanities I,3,Introduction to Philosophy,TR,1400 1515,POST,Omar Talhouk
202620,22552,PHIL,202A,Cultures and Histories,3,App.Phil. Philosophy of Food,TR,1530 1645,NICELY,Karim Barakat
202620,22552,PHIL,202A,Humanities I,3,App.Phil. Philosophy of Food,TR,1530 1645,NICELY,Karim Barakat
202620,22552,PHIL,202A,Human Values,3,App.Phil. Philosophy of Food,TR,1530 1645,NICELY,Karim Barakat
202620,22552,PHIL,202A,Social Inequalities,3,App.Phil. Philosophy of Food,TR,1530 1645,NICELY,Karim Barakat
202620,22553,PHIL,202C,Cultures and Histories,3,App.Phil. Philosophy of Music,TR,1400 1515,NICELY,Christopher Johns
202620,22553,PHIL,202C,Humanities I,3,App.Phil. Philosophy of Music,TR,1400 1515,NICELY,Christopher Johns
202620,22553,PHIL,202C,Human Values,3,App.Phil. Philosophy of Music,TR,1400 1515,NICELY,Christopher Johns
202620,22554,PHIL,205,Cultures and Histories,3,Bio-Medical Ethics,MW,1230 1345,NICELY,Mahmoud El Hassanieh
202620,22554,PHIL,205,Humanities I,3,Bio-Medical Ethics,MW,1230 1345,NICELY,Mahmoud El Hassanieh
202620,22554,PHIL,205,Human Values,3,Bio-Medical Ethics,MW,1230 1345,NICELY,Mahmoud El Hassanieh
202620,22555,PHIL,205,Cultures and Histories,3,Bio-Medical Ethics,MW,1530 1645,FISK,Rabih Salloum
202620,22555,PHIL,205,Humanities I,3,Bio-Medical Ethics,MW,1530 1645,FISK,Rabih Salloum
202620,22555,PHIL,205,Human Values,3,Bio-Medical Ethics,MW,1530 1645,FISK,Rabih Salloum
202620,22556,PHIL,208A,Cultures and Histories,3,App Ethics: Ethics of AI,MW,1400 1515,NICELY,Hans D. Muller
202620,22556,PHIL,208A,Humanities I,3,App Ethics: Ethics of AI,MW,1400 1515,NICELY,Hans D. Muller
202620,22556,PHIL,208A,Human Values,3,App Ethics: Ethics of AI,MW,1400 1515,NICELY,Hans D. Muller
202620,22557,PHIL,209,Cultures and Histories,3,Environmental Ethics,MW,1230 1345,NICELY,Karam Wahab
202620,22557,PHIL,209,Humanities I,3,Environmental Ethics,MW,1230 1345,NICELY,Karam Wahab
202620,22557,PHIL,209,Human Values,3,Environmental Ethics,MW,1230 1345,NICELY,Karam Wahab
202620,22558,PHIL,209,Cultures and Histories,3,Environmental Ethics,MW,1530 1645,NICELY,Karam Wahab
202620,22558,PHIL,209,Humanities I,3,Environmental Ethics,MW,1530 1645,NICELY,Karam Wahab
202620,22558,PHIL,209,Human Values,3,Environmental Ethics,MW,1530 1645,NICELY,Karam Wahab
202620,22559,PHIL,210,Cultures and Histories,3,Ethics,MW,1400 1515,FISK,Mahmoud El Hassanieh
202620,22559,PHIL,210,Humanities I,3,Ethics,MW,1400 1515,FISK,Mahmoud El Hassanieh
202620,22559,PHIL,210,Human Values,3,Ethics,MW,1400 1515,FISK,Mahmoud El Hassanieh
202620,22560,PHIL,210,Cultures and Histories,3,Ethics,MW,1400 1515,FISK,Mahmoud Baassiri
202620,22560,PHIL,210,Humanities I,3,Ethics,MW,1400 1515,FISK,Mahmoud Baassiri
202620,22560,PHIL,210,Human Values,3,Ethics,MW,1400 1515,FISK,Mahmoud Baassiri
202620,22561,PHIL,210,Cultures and Histories,3,Ethics,MW,1530 1645,NICELY,Bashshar Haydar
202620,22561,PHIL,210,Humanities I,3,Ethics,MW,1530 1645,NICELY,Bashshar Haydar
202620,22561,PHIL,210,Human Values,3,Ethics,MW,1530 1645,NICELY,Bashshar Haydar
202620,22562,PHIL,210,Cultures and Histories,3,Ethics,TR,0930 1045,FISK,Hani Hassan
202620,22562,PHIL,210,Humanities I,3,Ethics,TR,0930 1045,FISK,Hani Hassan
202620,22562,PHIL,210,Human Values,3,Ethics,TR,0930 1045,FISK,Hani Hassan
202620,22563,PHIL,210,Cultures and Histories,3,Ethics,TR,1100 1215,NICELY,Raid Samaha
202620,22563,PHIL,210,Humanities I,3,Ethics,TR,1100 1215,NICELY,Raid Samaha
202620,22563,PHIL,210,Human Values,3,Ethics,TR,1100 1215,NICELY,Raid Samaha
202620,22564,PHIL,210,Cultures and Histories,3,Ethics,TR,1400 1515,NICELY,Mahmoud Baassiri
202620,22564,PHIL,210,Humanities I,3,Ethics,TR,1400 1515,NICELY,Mahmoud Baassiri
202620,22564,PHIL,210,Human Values,3,Ethics,TR,1400 1515,NICELY,Mahmoud Baassiri
202620,22565,PHIL,211,Cultures and Histories,3,Introduction to Logic,MWF,1100 1150,NICELY,Hans D. Muller
202620,22565,PHIL,211,Humanities I,3,Introduction to Logic,MWF,1100 1150,NICELY,Hans D. Muller
202620,22566,PHIL,214,Cultures and Histories,3,History of Modern Philosophy,MW,1400 1515,NICELY,Christopher Johns
202620,22566,PHIL,214,Humanities I,3,History of Modern Philosophy,MW,1400 1515,NICELY,Christopher Johns
202620,22567,PHIL,216,Cultures and Histories,3,Political Philosophy,TR,1230 1345,NICELY,Karim Barakat
202620,22567,PHIL,216,Humanities I,3,Political Philosophy,TR,1230 1345,NICELY,Karim Barakat
202620,22567,PHIL,216,Human Values,3,Political Philosophy,TR,1230 1345,NICELY,Karim Barakat
202620,22568,PHIL,217,Cultures and Histories,3,Aesthetics,TR,1230 1345,NICELY,Raymond Brassier
202620,22568,PHIL,217,Humanities I,3,Aesthetics,TR,1230 1345,NICELY,Raymond Brassier
202620,22569,PHIL,218,Cultures and Histories,3,Metaphysics & Epistemology,TR,1530 1645,CHEM,Raymond Brassier
202620,22569,PHIL,218,Humanities I,3,Metaphysics & Epistemology,TR,1530 1645,CHEM,Raymond Brassier
202620,22570,PHIL,249,Cultures and Histories,3,Philosophy of Feminism,TR,1100 1215,NICELY,Karam Wahab
202620,22570,PHIL,249,Humanities I,3,Philosophy of Feminism,TR,1100 1215,NICELY,Karam Wahab
202620,22570,PHIL,249,Social Inequalities,3,Philosophy of Feminism,TR,1100 1215,NICELY,Karam Wahab
202620,22571,PHIL,257E,Cultures and Histories,3,ST. Philo. of Language and AI,MW,1100 1215,FISK,Zainab Sabra
202620,22571,PHIL,257E,Humanities I,3,ST. Philo. of Language and AI,MW,1100 1215,FISK,Zainab Sabra
202620,22571,PHIL,257E,Human Values,3,ST. Philo. of Language and AI,MW,1100 1215,FISK,Zainab Sabra
202620,22572,PHIL,262G,Cultures and Histories,3,ST. Contemporary Arabic Phil.,TR,1530 1645,POST,Omar Talhouk
202620,22572,PHIL,262G,Humanities I,3,ST. Contemporary Arabic Phil.,TR,1530 1645,POST,Omar Talhouk
202620,22572,PHIL,262G,Human Values,3,ST. Contemporary Arabic Phil.,TR,1530 1645,POST,Omar Talhouk
202620,22572,PHIL,262G,Social Inequalities,3,ST. Contemporary Arabic Phil.,TR,1530 1645,POST,Omar Talhouk
202620,23161,PHYL,246,Natural Sciences,5,H.Phyl.for Paramedic&Underg.S,MTWRF,1101 1155,,Fadi Mourad
202620,23161,PHYL,246,Understanding the World,5,H.Phyl.for Paramedic&Underg.S,MTWRF,1101 1155,,Fadi Mourad
202620,22625,PHYS,200,Natural Sciences,3,Understanding the Universe,MWF,1230 1320,BIOL,Samih Isber
202620,22625,PHYS,200,Understanding the World,3,Understanding the Universe,MWF,1230 1320,BIOL,Samih Isber
202620,22626,PHYS,205,Natural Sciences,3,Modern Physics for Life Sc.,F,1000 1050,BIOL,Samih Isber
202620,22626,PHYS,205,Understanding the World,3,Modern Physics for Life Sc.,F,1000 1050,BIOL,Samih Isber
202620,22627,PHYS,205,Natural Sciences,3,Modern Physics for Life Sc.,,,,
202620,22627,PHYS,205,Understanding the World,3,Modern Physics for Life Sc.,,,,
